gamma,omega,steady_time
3.091836734693877,1.8775510204081634,46.03
3.091836734693877,1.969387755102041,45.64
3.091836734693877,2.0612244897959187,48.56
3.091836734693877,2.1530612244897958,58.92
3.091836734693877,2.2448979591836737,5.59
3.091836734693877,2.336734693877551,96.19
3.091836734693877,2.428571428571429,149.99
3.091836734693877,2.5204081632653064,35.18
3.091836734693877,2.612244897959184,143.31
3.091836734693877,2.7040816326530615,118.75
3.091836734693877,2.795918367346939,149.99
3.091836734693877,2.8877551020408165,149.99
3.091836734693877,2.979591836734694,12.18
3.091836734693877,3.0714285714285716,9.65
3.091836734693877,3.163265306122449,25.37
3.091836734693877,3.2551020408163267,14.530000000000001
3.091836734693877,3.3469387755102042,50.4
3.091836734693877,3.438775510204082,22.78
3.091836734693877,3.5306122448979593,24.64
3.091836734693877,3.622448979591837,9.18
3.091836734693877,3.7142857142857144,65.57000000000001
3.091836734693877,3.806122448979592,20.69
3.091836734693877,3.8979591836734695,23.69
3.091836734693877,3.989795918367347,23.240000000000002
3.091836734693877,4.081632653061225,16.32
3.091836734693877,4.173469387755102,14.4
3.091836734693877,4.26530612244898,19.0
3.091836734693877,4.357142857142858,21.0
3.091836734693877,4.448979591836735,19.04
3.091836734693877,4.540816326530613,19.25
3.091836734693877,4.63265306122449,21.35
3.091836734693877,4.724489795918368,19.400000000000002
3.091836734693877,4.816326530612245,19.35
3.091836734693877,4.908163265306123,19.3
3.091836734693877,5.0,19.16
3.13265306122449,0.5,102.59
3.13265306122449,0.5918367346938775,51.52
3.13265306122449,0.6836734693877551,149.99
3.13265306122449,0.7755102040816326,149.99
3.13265306122449,0.8673469387755102,149.99
3.13265306122449,0.9591836734693877,30.78
3.13265306122449,1.0510204081632653,149.99
3.13265306122449,1.1428571428571428,149.99
3.13265306122449,1.2346938775510203,149.99
3.13265306122449,1.3265306122448979,85.06
3.13265306122449,1.4183673469387754,38.76
3.13265306122449,1.5102040816326532,54.18
3.13265306122449,1.6020408163265307,44.78
3.13265306122449,1.6938775510204083,41.83
3.13265306122449,1.7857142857142858,44.95
3.13265306122449,1.8775510204081634,50.64
3.13265306122449,1.969387755102041,47.01
3.13265306122449,2.0612244897959187,46.59
3.13265306122449,2.1530612244897958,66.01
3.13265306122449,2.2448979591836737,5.59
3.13265306122449,2.336734693877551,149.99
3.13265306122449,2.428571428571429,149.99
3.13265306122449,2.5204081632653064,74.5
3.13265306122449,2.612244897959184,149.99
3.13265306122449,2.7040816326530615,149.99
3.13265306122449,2.795918367346939,149.99
3.13265306122449,2.8877551020408165,9.040000000000001
3.13265306122449,2.979591836734694,11.26
3.13265306122449,3.0714285714285716,11.57
3.13265306122449,3.163265306122449,149.99
3.13265306122449,3.2551020408163267,14.77
3.13265306122449,3.3469387755102042,36.410000000000004
3.13265306122449,3.438775510204082,29.95
3.13265306122449,3.5306122448979593,59.93
3.13265306122449,3.622448979591837,9.18
3.13265306122449,3.7142857142857144,24.75
3.13265306122449,3.806122448979592,22.93
3.13265306122449,3.8979591836734695,23.62
3.13265306122449,3.989795918367347,23.240000000000002
3.13265306122449,4.081632653061225,16.330000000000002
3.13265306122449,4.173469387755102,14.38
3.13265306122449,4.26530612244898,18.95
3.13265306122449,4.357142857142858,20.98
3.13265306122449,4.448979591836735,19.02
3.13265306122449,4.540816326530613,19.21
3.13265306122449,4.63265306122449,19.44
3.13265306122449,4.724489795918368,19.39
3.13265306122449,4.816326530612245,19.34
3.13265306122449,4.908163265306123,19.3
3.13265306122449,5.0,19.16
3.1734693877551017,0.5,149.99
3.1734693877551017,0.5918367346938775,50.63
3.1734693877551017,0.6836734693877551,149.99
3.1734693877551017,0.7755102040816326,149.99
3.1734693877551017,0.8673469387755102,149.99
3.1734693877551017,0.9591836734693877,30.400000000000002
3.1734693877551017,1.0510204081632653,149.99
3.1734693877551017,1.1428571428571428,149.99
3.1734693877551017,1.2346938775510203,149.99
3.1734693877551017,1.3265306122448979,64.76
3.1734693877551017,1.4183673469387754,37.69
3.1734693877551017,1.5102040816326532,55.620000000000005
3.1734693877551017,1.6020408163265307,44.38
3.1734693877551017,1.6938775510204083,41.36
3.1734693877551017,1.7857142857142858,47.58
3.1734693877551017,1.8775510204081634,74.94
3.1734693877551017,1.969387755102041,54.79
3.1734693877551017,2.0612244897959187,45.81
3.1734693877551017,2.1530612244897958,21.39
3.1734693877551017,2.2448979591836737,60.61
3.1734693877551017,2.336734693877551,149.99
3.1734693877551017,2.428571428571429,149.99
3.1734693877551017,2.5204081632653064,138.98
3.1734693877551017,2.612244897959184,149.99
3.1734693877551017,2.7040816326530615,149.99
3.1734693877551017,2.795918367346939,149.99
3.1734693877551017,2.8877551020408165,149.99
3.1734693877551017,2.979591836734694,12.15
3.1734693877551017,3.0714285714285716,149.99
3.1734693877551017,3.163265306122449,149.99
3.1734693877551017,3.2551020408163267,15.01
3.1734693877551017,3.3469387755102042,33.7
3.1734693877551017,3.438775510204082,61.81
3.1734693877551017,3.5306122448979593,27.82
3.1734693877551017,3.622448979591837,9.18
3.1734693877551017,3.7142857142857144,36.46
3.1734693877551017,3.806122448979592,28.01
3.1734693877551017,3.8979591836734695,23.55
3.1734693877551017,3.989795918367347,23.240000000000002
3.1734693877551017,4.081632653061225,16.35
3.1734693877551017,4.173469387755102,14.370000000000001
3.1734693877551017,4.26530612244898,16.84
3.1734693877551017,4.357142857142858,20.96
3.1734693877551017,4.448979591836735,19.01
3.1734693877551017,4.540816326530613,19.18
3.1734693877551017,4.63265306122449,19.42
3.1734693877551017,4.724489795918368,19.38
3.1734693877551017,4.816326530612245,19.34
3.1734693877551017,4.908163265306123,19.3
3.1734693877551017,5.0,19.17
3.2142857142857144,0.5,149.99
3.2142857142857144,0.5918367346938775,50.42
3.2142857142857144,0.6836734693877551,149.99
3.2142857142857144,0.7755102040816326,149.99
3.2142857142857144,0.8673469387755102,149.99
3.2142857142857144,0.9591836734693877,30.07
3.2142857142857144,1.0510204081632653,149.99
3.2142857142857144,1.1428571428571428,60.75
3.2142857142857144,1.2346938775510203,149.99
3.2142857142857144,1.3265306122448979,43.37
3.2142857142857144,1.4183673469387754,37.35
3.2142857142857144,1.5102040816326532,56.07
3.2142857142857144,1.6020408163265307,43.01
3.2142857142857144,1.6938775510204083,40.78
3.2142857142857144,1.7857142857142858,43.9
3.2142857142857144,1.8775510204081634,49.52
3.2142857142857144,1.969387755102041,50.13
3.2142857142857144,2.0612244897959187,45.18
3.2142857142857144,2.1530612244897958,65.24
3.2142857142857144,2.2448979591836737,52.2
3.2142857142857144,2.336734693877551,149.99
3.2142857142857144,2.428571428571429,149.99
3.2142857142857144,2.5204081632653064,149.99
3.2142857142857144,2.612244897959184,149.99
3.2142857142857144,2.7040816326530615,149.99
3.2142857142857144,2.795918367346939,115.66
3.2142857142857144,2.8877551020408165,149.99
3.2142857142857144,2.979591836734694,149.99
3.2142857142857144,3.0714285714285716,149.99
3.2142857142857144,3.163265306122449,149.99
3.2142857142857144,3.2551020408163267,15.25
3.2142857142857144,3.3469387755102042,72.13
3.2142857142857144,3.438775510204082,43.79
3.2142857142857144,3.5306122448979593,40.72
3.2142857142857144,3.622448979591837,9.17
3.2142857142857144,3.7142857142857144,149.99
3.2142857142857144,3.806122448979592,35.85
3.2142857142857144,3.8979591836734695,21.64
3.2142857142857144,3.989795918367347,23.240000000000002
3.2142857142857144,4.081632653061225,16.36
3.2142857142857144,4.173469387755102,14.36
3.2142857142857144,4.26530612244898,16.8
3.2142857142857144,4.357142857142858,20.94
3.2142857142857144,4.448979591836735,18.990000000000002
3.2142857142857144,4.540816326530613,19.150000000000002
3.2142857142857144,4.63265306122449,19.400000000000002
3.2142857142857144,4.724489795918368,19.37
3.2142857142857144,4.816326530612245,19.34
3.2142857142857144,4.908163265306123,19.31
3.2142857142857144,5.0,19.17
3.2551020408163263,0.5,149.99
3.2551020408163263,0.5918367346938775,57.96
3.2551020408163263,0.6836734693877551,149.99
3.2551020408163263,0.7755102040816326,149.99
3.2551020408163263,0.8673469387755102,149.99
3.2551020408163263,0.9591836734693877,29.59
3.2551020408163263,1.0510204081632653,149.99
3.2551020408163263,1.1428571428571428,42.02
3.2551020408163263,1.2346938775510203,149.99
3.2551020408163263,1.3265306122448979,40.27
3.2551020408163263,1.4183673469387754,37.160000000000004
3.2551020408163263,1.5102040816326532,56.57
3.2551020408163263,1.6020408163265307,40.63
3.2551020408163263,1.6938775510204083,40.79
3.2551020408163263,1.7857142857142858,42.81
3.2551020408163263,1.8775510204081634,58.07
3.2551020408163263,1.969387755102041,53.04
3.2551020408163263,2.0612244897959187,44.89
3.2551020408163263,2.1530612244897958,50.02
3.2551020408163263,2.2448979591836737,49.97
3.2551020408163263,2.336734693877551,133.67000000000002
3.2551020408163263,2.428571428571429,149.99
3.2551020408163263,2.5204081632653064,149.99
3.2551020408163263,2.612244897959184,136.86
3.2551020408163263,2.7040816326530615,149.99
3.2551020408163263,2.795918367346939,149.99
3.2551020408163263,2.8877551020408165,149.99
3.2551020408163263,2.979591836734694,22.13
3.2551020408163263,3.0714285714285716,149.99
3.2551020408163263,3.163265306122449,7.44
3.2551020408163263,3.2551020408163267,15.9
3.2551020408163263,3.3469387755102042,23.7
3.2551020408163263,3.438775510204082,97.98
3.2551020408163263,3.5306122448979593,94.32000000000001
3.2551020408163263,3.622448979591837,9.15
3.2551020408163263,3.7142857142857144,43.54
3.2551020408163263,3.806122448979592,50.68
3.2551020408163263,3.8979591836734695,21.52
3.2551020408163263,3.989795918367347,23.22
3.2551020408163263,4.081632653061225,16.37
3.2551020408163263,4.173469387755102,14.36
3.2551020408163263,4.26530612244898,16.76
3.2551020408163263,4.357142857142858,20.93
3.2551020408163263,4.448979591836735,18.98
3.2551020408163263,4.540816326530613,19.11
3.2551020408163263,4.63265306122449,19.38
3.2551020408163263,4.724489795918368,19.35
3.2551020408163263,4.816326530612245,19.34
3.2551020408163263,4.908163265306123,21.26
3.2551020408163263,5.0,19.17
3.2959183673469385,0.5,149.99
3.2959183673469385,0.5918367346938775,61.13
3.2959183673469385,0.6836734693877551,149.99
3.2959183673469385,0.7755102040816326,149.99
3.2959183673469385,0.8673469387755102,149.99
3.2959183673469385,0.9591836734693877,29.51
3.2959183673469385,1.0510204081632653,132.73
3.2959183673469385,1.1428571428571428,44.09
3.2959183673469385,1.2346938775510203,149.99
3.2959183673469385,1.3265306122448979,61.410000000000004
3.2959183673469385,1.4183673469387754,36.94
3.2959183673469385,1.5102040816326532,56.06
3.2959183673469385,1.6020408163265307,38.980000000000004
3.2959183673469385,1.6938775510204083,43.43
3.2959183673469385,1.7857142857142858,42.11
3.2959183673469385,1.8775510204081634,35.300000000000004
3.2959183673469385,1.969387755102041,12.200000000000001
3.2959183673469385,2.0612244897959187,44.77
3.2959183673469385,2.1530612244897958,74.88
3.2959183673469385,2.2448979591836737,64.68
3.2959183673469385,2.336734693877551,74.4
3.2959183673469385,2.428571428571429,114.78
3.2959183673469385,2.5204081632653064,149.99
3.2959183673469385,2.612244897959184,149.99
3.2959183673469385,2.7040816326530615,149.99
3.2959183673469385,2.795918367346939,149.99
3.2959183673469385,2.8877551020408165,149.99
3.2959183673469385,2.979591836734694,37.230000000000004
3.2959183673469385,3.0714285714285716,149.99
3.2959183673469385,3.163265306122449,7.36
3.2959183673469385,3.2551020408163267,16.02
3.2959183673469385,3.3469387755102042,25.87
3.2959183673469385,3.438775510204082,40.42
3.2959183673469385,3.5306122448979593,46.88
3.2959183673469385,3.622448979591837,18.35
3.2959183673469385,3.7142857142857144,31.52
3.2959183673469385,3.806122448979592,50.5
3.2959183673469385,3.8979591836734695,17.17
3.2959183673469385,3.989795918367347,23.2
3.2959183673469385,4.081632653061225,16.38
3.2959183673469385,4.173469387755102,16.16
3.2959183673469385,4.26530612244898,16.72
3.2959183673469385,4.357142857142858,20.91
3.2959183673469385,4.448979591836735,18.96
3.2959183673469385,4.540816326530613,19.080000000000002
3.2959183673469385,4.63265306122449,19.36
3.2959183673469385,4.724489795918368,19.34
3.2959183673469385,4.816326530612245,19.330000000000002
3.2959183673469385,4.908163265306123,21.26
3.2959183673469385,5.0,19.18
3.336734693877551,0.5,43.74
3.336734693877551,0.5918367346938775,68.22
3.336734693877551,0.6836734693877551,149.99
3.336734693877551,0.7755102040816326,149.99
3.336734693877551,0.8673469387755102,36.92
3.336734693877551,0.9591836734693877,29.5
3.336734693877551,1.0510204081632653,149.99
3.336734693877551,1.1428571428571428,37.2
3.336734693877551,1.2346938775510203,149.99
3.336734693877551,1.3265306122448979,149.99
3.336734693877551,1.4183673469387754,36.62
3.336734693877551,1.5102040816326532,55.1
3.336734693877551,1.6020408163265307,38.18
3.336734693877551,1.6938775510204083,43.82
3.336734693877551,1.7857142857142858,42.65
3.336734693877551,1.8775510204081634,48.78
3.336734693877551,1.969387755102041,54.11
3.336734693877551,2.0612244897959187,44.75
3.336734693877551,2.1530612244897958,50.22
3.336734693877551,2.2448979591836737,10.42
3.336734693877551,2.336734693877551,5.37
3.336734693877551,2.428571428571429,149.99
3.336734693877551,2.5204081632653064,149.99
3.336734693877551,2.612244897959184,42.99
3.336734693877551,2.7040816326530615,149.99
3.336734693877551,2.795918367346939,149.99
3.336734693877551,2.8877551020408165,13.3
3.336734693877551,2.979591836734694,112.42
3.336734693877551,3.0714285714285716,149.99
3.336734693877551,3.163265306122449,7.33
3.336734693877551,3.2551020408163267,16.080000000000002
3.336734693877551,3.3469387755102042,17.97
3.336734693877551,3.438775510204082,15.25
3.336734693877551,3.5306122448979593,37.6
3.336734693877551,3.622448979591837,40.27
3.336734693877551,3.7142857142857144,26.54
3.336734693877551,3.806122448979592,40.61
3.336734693877551,3.8979591836734695,17.19
3.336734693877551,3.989795918367347,21.21
3.336734693877551,4.081632653061225,16.39
3.336734693877551,4.173469387755102,16.15
3.336734693877551,4.26530612244898,16.68
3.336734693877551,4.357142857142858,20.89
3.336734693877551,4.448979591836735,18.95
3.336734693877551,4.540816326530613,19.05
3.336734693877551,4.63265306122449,19.34
3.336734693877551,4.724489795918368,19.330000000000002
3.336734693877551,4.816326530612245,19.330000000000002
3.336734693877551,4.908163265306123,21.27
3.336734693877551,5.0,19.18
3.377551020408163,0.5,41.2
3.377551020408163,0.5918367346938775,59.18
3.377551020408163,0.6836734693877551,149.99
3.377551020408163,0.7755102040816326,149.99
3.377551020408163,0.8673469387755102,149.99
3.377551020408163,0.9591836734693877,29.55
3.377551020408163,1.0510204081632653,79.36
3.377551020408163,1.1428571428571428,34.160000000000004
3.377551020408163,1.2346938775510203,149.99
3.377551020408163,1.3265306122448979,149.99
3.377551020408163,1.4183673469387754,36.43
3.377551020408163,1.5102040816326532,52.42
3.377551020408163,1.6020408163265307,38.75
3.377551020408163,1.6938775510204083,44.14
3.377551020408163,1.7857142857142858,45.57
3.377551020408163,1.8775510204081634,47.07
3.377551020408163,1.969387755102041,49.79
3.377551020408163,2.0612244897959187,44.85
3.377551020408163,2.1530612244897958,50.9
3.377551020408163,2.2448979591836737,55.08
3.377551020408163,2.336734693877551,5.37
3.377551020408163,2.428571428571429,149.99
3.377551020408163,2.5204081632653064,149.99
3.377551020408163,2.612244897959184,149.99
3.377551020408163,2.7040816326530615,149.99
3.377551020408163,2.795918367346939,149.99
3.377551020408163,2.8877551020408165,149.99
3.377551020408163,2.979591836734694,149.99
3.377551020408163,3.0714285714285716,149.99
3.377551020408163,3.163265306122449,7.34
3.377551020408163,3.2551020408163267,16.12
3.377551020408163,3.3469387755102042,19.56
3.377551020408163,3.438775510204082,27.740000000000002
3.377551020408163,3.5306122448979593,27.84
3.377551020408163,3.622448979591837,149.99
3.377551020408163,3.7142857142857144,26.25
3.377551020408163,3.806122448979592,30.59
3.377551020408163,3.8979591836734695,17.32
3.377551020408163,3.989795918367347,21.17
3.377551020408163,4.081632653061225,16.4
3.377551020408163,4.173469387755102,16.14
3.377551020408163,4.26530612244898,16.64
3.377551020408163,4.357142857142858,20.87
3.377551020408163,4.448979591836735,18.94
3.377551020408163,4.540816326530613,19.02
3.377551020408163,4.63265306122449,19.31
3.377551020408163,4.724489795918368,19.32
3.377551020408163,4.816326530612245,19.32
3.377551020408163,4.908163265306123,21.27
3.377551020408163,5.0,19.19
3.4183673469387754,0.5,45.2
3.4183673469387754,0.5918367346938775,65.68
3.4183673469387754,0.6836734693877551,149.99
3.4183673469387754,0.7755102040816326,149.99
3.4183673469387754,0.8673469387755102,149.99
3.4183673469387754,0.9591836734693877,29.830000000000002
3.4183673469387754,1.0510204081632653,149.99
3.4183673469387754,1.1428571428571428,33.68
3.4183673469387754,1.2346938775510203,41.31
3.4183673469387754,1.3265306122448979,149.99
3.4183673469387754,1.4183673469387754,36.67
3.4183673469387754,1.5102040816326532,50.43
3.4183673469387754,1.6020408163265307,40.85
3.4183673469387754,1.6938775510204083,44.4
3.4183673469387754,1.7857142857142858,45.74
3.4183673469387754,1.8775510204081634,44.9
3.4183673469387754,1.969387755102041,47.74
3.4183673469387754,2.0612244897959187,45.25
3.4183673469387754,2.1530612244897958,65.94
3.4183673469387754,2.2448979591836737,56.02
3.4183673469387754,2.336734693877551,5.37
3.4183673469387754,2.428571428571429,149.99
3.4183673469387754,2.5204081632653064,149.99
3.4183673469387754,2.612244897959184,54.370000000000005
3.4183673469387754,2.7040816326530615,149.99
3.4183673469387754,2.795918367346939,11.84
3.4183673469387754,2.8877551020408165,95.18
3.4183673469387754,2.979591836734694,149.99
3.4183673469387754,3.0714285714285716,149.99
3.4183673469387754,3.163265306122449,7.38
3.4183673469387754,3.2551020408163267,16.15
3.4183673469387754,3.3469387755102042,19.81
3.4183673469387754,3.438775510204082,46.65
3.4183673469387754,3.5306122448979593,36.54
3.4183673469387754,3.622448979591837,20.23
3.4183673469387754,3.7142857142857144,26.060000000000002
3.4183673469387754,3.806122448979592,27.47
3.4183673469387754,3.8979591836734695,17.61
3.4183673469387754,3.989795918367347,21.12
3.4183673469387754,4.081632653061225,16.41
3.4183673469387754,4.173469387755102,16.13
3.4183673469387754,4.26530612244898,16.61
3.4183673469387754,4.357142857142858,19.05
3.4183673469387754,4.448979591836735,18.92
3.4183673469387754,4.540816326530613,18.990000000000002
3.4183673469387754,4.63265306122449,19.29
3.4183673469387754,4.724489795918368,19.3
3.4183673469387754,4.816326530612245,19.31
3.4183673469387754,4.908163265306123,21.27
3.4183673469387754,5.0,19.19
3.4591836734693877,0.5,62.92
3.4591836734693877,0.5918367346938775,80.23
3.4591836734693877,0.6836734693877551,149.99
3.4591836734693877,0.7755102040816326,149.99
3.4591836734693877,0.8673469387755102,104.54
3.4591836734693877,0.9591836734693877,30.11
3.4591836734693877,1.0510204081632653,149.99
3.4591836734693877,1.1428571428571428,33.65
3.4591836734693877,1.2346938775510203,35.08
3.4591836734693877,1.3265306122448979,149.99
3.4591836734693877,1.4183673469387754,39.77
3.4591836734693877,1.5102040816326532,46.89
3.4591836734693877,1.6020408163265307,43.36
3.4591836734693877,1.6938775510204083,44.82
3.4591836734693877,1.7857142857142858,45.52
3.4591836734693877,1.8775510204081634,48.27
3.4591836734693877,1.969387755102041,47.63
3.4591836734693877,2.0612244897959187,46.1
3.4591836734693877,2.1530612244897958,47.26
3.4591836734693877,2.2448979591836737,60.97
3.4591836734693877,2.336734693877551,58.31
3.4591836734693877,2.428571428571429,149.99
3.4591836734693877,2.5204081632653064,149.99
3.4591836734693877,2.612244897959184,149.99
3.4591836734693877,2.7040816326530615,149.99
3.4591836734693877,2.795918367346939,11.78
3.4591836734693877,2.8877551020408165,116.99000000000001
3.4591836734693877,2.979591836734694,149.99
3.4591836734693877,3.0714285714285716,11.98
3.4591836734693877,3.163265306122449,7.46
3.4591836734693877,3.2551020408163267,16.18
3.4591836734693877,3.3469387755102042,19.990000000000002
3.4591836734693877,3.438775510204082,79.27
3.4591836734693877,3.5306122448979593,24.150000000000002
3.4591836734693877,3.622448979591837,22.14
3.4591836734693877,3.7142857142857144,21.740000000000002
3.4591836734693877,3.806122448979592,61.63
3.4591836734693877,3.8979591836734695,20.09
3.4591836734693877,3.989795918367347,21.07
3.4591836734693877,4.081632653061225,16.41
3.4591836734693877,4.173469387755102,16.13
3.4591836734693877,4.26530612244898,16.580000000000002
3.4591836734693877,4.357142857142858,19.02
3.4591836734693877,4.448979591836735,18.91
3.4591836734693877,4.540816326530613,16.87
3.4591836734693877,4.63265306122449,19.26
3.4591836734693877,4.724489795918368,19.29
3.4591836734693877,4.816326530612245,19.31
3.4591836734693877,4.908163265306123,21.27
3.4591836734693877,5.0,19.19
3.5,0.5,62.35
3.5,0.5918367346938775,81.60000000000001
3.5,0.6836734693877551,149.99
3.5,0.7755102040816326,149.99
3.5,0.8673469387755102,28.52
3.5,0.9591836734693877,31.57
3.5,1.0510204081632653,149.99
3.5,1.1428571428571428,46.51
3.5,1.2346938775510203,26.37
3.5,1.3265306122448979,89.25
3.5,1.4183673469387754,44.15
3.5,1.5102040816326532,46.1
3.5,1.6020408163265307,45.61
3.5,1.6938775510204083,44.89
3.5,1.7857142857142858,45.07
3.5,1.8775510204081634,43.42
3.5,1.969387755102041,48.5
3.5,2.0612244897959187,50.53
3.5,2.1530612244897958,45.84
3.5,2.2448979591836737,53.17
3.5,2.336734693877551,69.33
3.5,2.428571428571429,149.99
3.5,2.5204081632653064,149.99
3.5,2.612244897959184,101.19
3.5,2.7040816326530615,149.99
3.5,2.795918367346939,130.96
3.5,2.8877551020408165,149.99
3.5,2.979591836734694,149.99
3.5,3.0714285714285716,11.51
3.5,3.163265306122449,8.67
3.5,3.2551020408163267,16.21
3.5,3.3469387755102042,20.1
3.5,3.438775510204082,62.82
3.5,3.5306122448979593,18.84
3.5,3.622448979591837,29.38
3.5,3.7142857142857144,19.66
3.5,3.806122448979592,68.57000000000001
3.5,3.8979591836734695,20.34
3.5,3.989795918367347,21.02
3.5,4.081632653061225,16.41
3.5,4.173469387755102,16.13
3.5,4.26530612244898,14.35
3.5,4.357142857142858,18.990000000000002
3.5,4.448979591836735,18.900000000000002
3.5,4.540816326530613,16.84
3.5,4.63265306122449,19.23
3.5,4.724489795918368,19.27
3.5,4.816326530612245,19.3
3.5,4.908163265306123,21.27
3.5,5.0,19.2
